Date,Price,Open,High,Low,Vol.,Change %
2016-04-22,"1,407.50","1,380.92","1,407.99","1,379.46",3.01B,0.99%
2016-04-25,"1,401.83","1,412.80","1,412.98","1,398.00",2.35B,-0.40%
2016-04-26,"1,391.69","1,394.51","1,397.80","1,379.51",2.22B,-0.72%
2016-04-27,"1,384.30","1,391.68","1,395.58","1,379.68",2.04B,-0.53%
2016-04-28,"1,340.55","1,396.65","1,404.78","1,339.28",3.16B,-3.16%
2016-05-02,"1,299.96","1,316.57","1,316.61","1,289.49",2.50B,-3.03%
2016-05-06,"1,298.32","1,305.40","1,309.30","1,289.01",2.14B,-0.13%
2016-05-09,"1,306.66","1,308.11","1,313.25","1,302.90",1.72B,0.64%
2016-05-10,"1,334.90","1,310.92","1,337.15","1,307.31",2.37B,2.16%
2016-05-11,"1,334.30","1,347.95","1,353.03","1,330.98",2.13B,-0.04%
2016-05-12,"1,337.27","1,321.80","1,338.47","1,316.92",2.07B,0.22%
2016-05-13,"1,320.19","1,343.48","1,343.48","1,319.39",2.50B,-1.28%
2016-05-16,"1,321.65","1,318.15","1,333.82","1,317.14",1.95B,0.11%
2016-05-17,"1,335.85","1,330.52","1,335.98","1,324.81",1.78B,1.07%
2016-05-18,"1,338.38","1,333.59","1,349.27","1,327.33",2.34B,0.19%
2016-05-19,"1,336.56","1,349.30","1,352.57","1,332.09",2.02B,-0.14%
2016-05-20,"1,343.40","1,331.97","1,345.25","1,329.84",1.89B,0.51%
2016-05-23,"1,338.68","1,337.55","1,339.44","1,319.62",1.73B,-0.35%
2016-05-24,"1,326.50","1,334.11","1,334.19","1,324.49",1.63B,-0.91%
2016-05-25,"1,342.88","1,345.43","1,348.78","1,341.97",1.62B,1.23%
2016-05-26,"1,342.87","1,355.73","1,357.47","1,340.74",1.77B,0.00%
2016-05-27,"1,349.93","1,347.68","1,352.39","1,344.17",1.81B,0.53%
2016-05-30,"1,366.01","1,359.48","1,366.53","1,353.37",1.60B,1.19%
2016-05-31,"1,379.80","1,362.63","1,380.88","1,359.87",2.53B,1.01%
2016-06-01,"1,362.07","1,369.96","1,374.37","1,358.05",2.00B,-1.28%
2016-06-02,"1,331.81","1,351.75","1,351.75","1,329.53",2.08B,-2.22%
2016-06-03,"1,337.23","1,333.42","1,341.81","1,330.29",1.67B,0.41%
2016-06-06,"1,332.43","1,317.33","1,332.51","1,311.96",1.87B,-0.36%
2016-06-07,"1,340.77","1,336.29","1,342.47","1,330.29",1.61B,0.63%
2016-06-08,"1,350.97","1,344.07","1,350.97","1,332.61",1.67B,0.76%
2016-06-09,"1,337.41","1,343.96","1,347.32","1,332.19",1.68B,-1.00%
2016-06-10,"1,330.72","1,335.81","1,335.93","1,321.90",2.21B,-0.50%
2016-06-13,"1,284.54","1,307.97","1,308.57","1,284.54",1.88B,-3.47%
2016-06-14,"1,271.93","1,279.46","1,288.24","1,264.65",1.98B,-0.98%
2016-06-15,"1,277.11","1,267.58","1,284.86","1,263.89",1.94B,0.41%
2016-06-16,"1,241.56","1,273.29","1,275.92","1,238.37",2.21B,-2.78%
2016-06-17,"1,250.83","1,256.85","1,264.11","1,248.66",2.40B,0.75%
2016-06-20,"1,279.19","1,269.81","1,283.93","1,268.65",1.84B,2.27%
2016-06-21,"1,293.90","1,269.96","1,296.67","1,262.97",1.72B,1.15%
2016-06-22,"1,284.61","1,289.87","1,291.42","1,277.96",1.62B,-0.72%
2016-06-23,"1,298.71","1,285.72","1,300.65","1,282.06",1.64B,1.10%
2016-06-24,"1,204.48","1,307.84","1,309.08","1,192.80",3.62B,-7.26%
2016-06-27,"1,225.76","1,216.70","1,227.16","1,212.24",2.28B,1.77%
2016-06-28,"1,224.62","1,208.57","1,233.65","1,198.57",2.50B,-0.09%
2016-06-29,"1,247.69","1,241.27","1,251.92","1,232.41",2.10B,1.88%
2016-06-30,"1,245.82","1,262.42","1,264.40","1,245.82",2.13B,-0.15%
2016-07-01,"1,254.44","1,254.87","1,260.54","1,248.49",1.74B,0.69%
2016-07-04,"1,261.97","1,248.50","1,263.50","1,246.75",1.58B,0.60%
2016-07-05,"1,256.64","1,256.87","1,259.07","1,249.56",1.58B,-0.42%
2016-07-06,"1,234.20","1,237.33","1,238.09","1,218.14",2.22B,-1.79%
2016-07-07,"1,226.09","1,230.78","1,238.49","1,222.70",1.83B,-0.66%
2016-07-08,"1,209.88","1,228.97","1,234.14","1,209.88",1.85B,-1.32%
2016-07-11,"1,255.79","1,231.26","1,263.71","1,231.07",2.00B,3.79%
2016-07-12,"1,285.73","1,276.12","1,297.49","1,275.16",2.61B,2.38%
2016-07-13,"1,300.26","1,305.84","1,314.91","1,297.28",2.74B,1.13%
2016-07-14,"1,311.16","1,301.13","1,312.43","1,299.53",2.05B,0.84%
2016-07-15,"1,317.10","1,315.43","1,325.64","1,310.26",2.51B,0.45%
2016-07-19,"1,331.39","1,326.06","1,331.39","1,316.38",2.01B,1.08%
2016-07-20,"1,330.75","1,325.92","1,331.32","1,319.07",1.86B,-0.05%
2016-07-21,"1,339.39","1,344.40","1,347.24","1,332.74",2.01B,0.65%
2016-07-22,"1,327.51","1,322.10","1,330.90","1,321.27",1.59B,-0.89%
2016-07-25,"1,325.36","1,330.59","1,339.06","1,324.12",1.69B,-0.16%
2016-07-26,"1,306.94","1,316.98","1,317.34","1,302.63",1.91B,-1.39%
2016-07-27,"1,321.67","1,316.53","1,331.29","1,313.72",2.24B,1.13%
2016-07-28,"1,307.00","1,313.76","1,316.37","1,303.73",1.90B,-1.11%
2016-07-29,"1,322.74","1,303.69","1,323.99","1,288.88",3.19B,1.20%
2016-08-01,"1,321.83","1,308.30","1,325.24","1,299.07",2.40B,-0.07%
2016-08-02,"1,300.20","1,308.74","1,312.94","1,300.20",1.97B,-1.64%
2016-08-03,"1,271.98","1,282.43","1,284.27","1,269.77",2.24B,-2.17%
2016-08-04,"1,282.99","1,276.69","1,284.66","1,262.86",2.28B,0.87%
2016-08-05,"1,279.90","1,285.20","1,289.64","1,278.12",1.89B,-0.24%
2016-08-08,"1,305.53","1,295.61","1,305.53","1,294.23",2.12B,2.00%
2016-08-09,"1,317.49","1,305.27","1,317.87","1,304.79",1.89B,0.92%
2016-08-10,"1,314.83","1,311.98","1,318.99","1,308.40",1.70B,-0.20%
2016-08-12,"1,323.22","1,325.32","1,325.57","1,318.69",1.77B,0.64%
2016-08-15,"1,316.63","1,319.07","1,322.99","1,315.92",1.24B,-0.50%
2016-08-16,"1,298.47","1,318.52","1,319.09","1,298.47",1.61B,-1.38%
2016-08-17,"1,311.13","1,297.40","1,312.87","1,297.14",1.75B,0.97%
2016-08-18,"1,290.79","1,302.29","1,306.37","1,290.74",1.88B,-1.55%
2016-08-19,"1,295.67","1,296.26","1,300.03","1,288.60",1.75B,0.38%
2016-08-22,"1,303.68","1,300.35","1,304.84","1,296.25",1.41B,0.62%
2016-08-23,"1,297.56","1,299.72","1,307.61","1,292.85",1.58B,-0.47%
2016-08-24,"1,306.71","1,305.35","1,310.57","1,302.60",1.32B,0.71%
2016-08-25,"1,304.27","1,306.43","1,307.60","1,301.79",1.35B,-0.19%
2016-08-26,"1,287.90","1,299.32","1,299.32","1,287.90",1.55B,-1.26%
2016-08-29,"1,313.24","1,309.17","1,316.39","1,307.88",1.62B,1.97%
2016-08-30,"1,312.81","1,310.09","1,315.46","1,308.39",1.55B,-0.03%
2016-08-31,"1,329.54","1,323.89","1,331.00","1,322.68",2.09B,1.27%
2016-09-01,"1,337.38","1,330.77","1,338.52","1,327.88",1.84B,0.59%
2016-09-02,"1,340.76","1,335.55","1,341.51","1,334.56",1.64B,0.25%
2016-09-05,"1,343.85","1,357.01","1,357.41","1,342.68",1.75B,0.23%
2016-09-06,"1,352.58","1,344.87","1,353.70","1,343.87",1.54B,0.65%
2016-09-07,"1,349.53","1,340.33","1,350.38","1,339.17",1.92B,-0.23%
2016-09-08,"1,345.95","1,346.33","1,348.29","1,337.36",1.67B,-0.27%
2016-09-09,"1,343.86","1,345.45","1,349.57","1,340.64",1.76B,-0.16%
2016-09-12,"1,323.10","1,325.33","1,329.67","1,316.68",1.62B,-1.54%
2016-09-13,"1,322.99","1,328.32","1,330.46","1,317.74",1.42B,-0.01%
2016-09-14,"1,314.74","1,314.43","1,320.85","1,312.86",1.66B,-0.62%
2016-09-15,"1,301.11","1,306.54","1,307.41","1,296.39",1.67B,-1.04%
2016-09-16,"1,311.50","1,304.75","1,313.24","1,302.01",1.89B,0.80%
2016-09-20,"1,316.97","1,305.17","1,323.98","1,304.75",1.80B,0.42%
2016-09-21,"1,352.67","1,316.64","1,353.52","1,309.51",2.59B,2.71%
2016-09-23,"1,349.56","1,347.85","1,351.08","1,341.53",1.96B,-0.23%
2016-09-26,"1,335.84","1,347.14","1,347.45","1,333.65",1.53B,-1.02%
2016-09-27,"1,349.22","1,321.37","1,349.22","1,313.77",2.24B,1.00%
2016-09-28,"1,330.77","1,333.77","1,337.03","1,324.40",1.64B,-1.37%
2016-09-29,"1,343.25","1,340.62","1,347.93","1,337.81",1.76B,0.94%
2016-09-30,"1,322.78","1,323.23","1,328.65","1,315.86",1.82B,-1.52%
2016-10-03,"1,330.72","1,332.14","1,338.34","1,329.06",1.50B,0.60%
2016-10-04,"1,340.21","1,334.10","1,341.05","1,332.63",1.56B,0.71%
2016-10-05,"1,347.81","1,345.24","1,349.81","1,340.62",1.72B,0.57%
2016-10-06,"1,353.93","1,355.44","1,360.20","1,353.02",1.70B,0.45%
2016-10-07,"1,350.61","1,352.90","1,354.01","1,345.80",1.51B,-0.25%
2016-10-11,"1,356.35","1,353.90","1,362.33","1,353.29",1.67B,0.42%
2016-10-12,"1,342.35","1,342.52","1,352.28","1,342.19",1.72B,-1.03%
2016-10-13,"1,342.31","1,348.21","1,353.97","1,337.15",1.66B,0.00%
2016-10-14,"1,347.19","1,341.14","1,348.14","1,337.92",1.63B,0.36%
2016-10-17,"1,352.56","1,346.24","1,354.93","1,344.46",1.53B,0.40%
2016-10-18,"1,356.57","1,350.06","1,356.65","1,347.47",1.53B,0.30%
2016-10-19,"1,357.20","1,355.60","1,359.01","1,353.33",1.56B,0.05%
2016-10-20,"1,370.80","1,356.27","1,370.80","1,355.44",1.85B,1.00%
2016-10-21,"1,365.29","1,372.64","1,373.18","1,362.95",1.83B,-0.40%
2016-10-24,"1,367.61","1,366.62","1,368.70","1,361.51",1.41B,0.17%
2016-10-25,"1,377.32","1,372.45","1,378.96","1,372.00",1.76B,0.71%
2016-10-26,"1,382.70","1,375.49","1,382.79","1,372.77",1.59B,0.39%
2016-10-27,"1,382.01","1,381.10","1,387.85","1,377.65",1.70B,-0.05%
2016-10-28,"1,392.41","1,389.80","1,392.75","1,386.77",2.63B,0.75%
2016-10-31,"1,393.02","1,387.32","1,393.44","1,385.20",2.24B,0.04%
2016-11-01,"1,393.19","1,391.97","1,394.92","1,384.45",1.91B,0.01%
2016-11-02,"1,368.44","1,376.68","1,377.61","1,363.02",2.06B,-1.78%
2016-11-04,"1,347.04","1,353.80","1,355.49","1,337.62",2.06B,-1.56%
2016-11-07,"1,362.80","1,363.89","1,367.28","1,356.05",1.76B,1.17%
2016-11-08,"1,363.49","1,367.57","1,369.04","1,360.10",1.66B,0.05%
2016-11-09,"1,301.16","1,372.34","1,382.03","1,287.39",3.81B,-4.57%
2016-11-10,"1,376.35","1,326.85","1,379.39","1,326.50",3.20B,5.78%
2016-11-11,"1,378.28","1,387.48","1,398.99","1,373.35",3.40B,0.14%
2016-11-14,"1,400.00","1,386.96","1,401.71","1,385.97",2.53B,1.58%
2016-11-15,"1,402.98","1,403.09","1,406.05","1,394.83",2.49B,0.21%
2016-11-16,"1,421.65","1,416.82","1,422.63","1,414.84",2.73B,1.33%
2016-11-17,"1,423.08","1,413.59","1,423.08","1,412.71",2.37B,0.10%
2016-11-18,"1,428.46","1,435.31","1,435.90","1,428.31",2.54B,0.38%
2016-11-21,"1,442.93","1,435.49","1,444.18","1,433.06",2.07B,1.01%
2016-11-22,"1,447.50","1,441.76","1,448.45","1,439.79",1.96B,0.32%
2016-11-24,"1,459.96","1,461.66","1,463.47","1,458.13",2.37B,0.86%
2016-11-25,"1,464.53","1,463.92","1,472.63","1,456.34",2.49B,0.31%
2016-11-28,"1,469.58","1,457.89","1,471.19","1,456.76",2.19B,0.34%
2016-11-29,"1,468.57","1,462.38","1,469.59","1,462.24",1.96B,-0.07%
2016-11-30,"1,469.43","1,471.81","1,473.02","1,466.07",2.67B,0.06%
2016-12-01,"1,483.27","1,486.08","1,498.74","1,478.75",2.82B,0.94%
2016-12-02,"1,477.98","1,480.24","1,484.52","1,471.34",2.83B,-0.36%
2016-12-05,"1,466.96","1,470.42","1,472.34","1,462.07",2.07B,-0.75%
2016-12-06,"1,477.20","1,481.35","1,483.43","1,472.75",2.39B,0.70%
2016-12-07,"1,490.62","1,484.16","1,490.76","1,481.18",2.40B,0.91%
2016-12-08,"1,512.69","1,505.34","1,512.69","1,500.25",2.82B,1.48%
2016-12-09,"1,525.36","1,512.98","1,526.97","1,510.98",3.13B,0.84%
2016-12-12,"1,531.43","1,537.90","1,542.99","1,520.23",2.96B,0.40%
2016-12-13,"1,540.25","1,525.87","1,540.25","1,523.00",2.31B,0.58%
2016-12-14,"1,538.69","1,541.28","1,542.29","1,535.85",2.05B,-0.10%
2016-12-15,"1,542.72","1,543.37","1,553.59","1,536.91",2.32B,0.26%
2016-12-16,"1,550.67","1,553.46","1,555.04","1,546.74",2.31B,0.52%
2016-12-19,"1,549.06","1,546.09","1,549.68","1,542.58",1.74B,-0.10%
2016-12-20,"1,552.36","1,546.47","1,553.26","1,544.24",1.93B,0.21%
2016-12-21,"1,544.94","1,555.31","1,558.75","1,541.60",2.10B,-0.48%
2016-12-22,"1,543.82","1,542.31","1,543.82","1,535.82",1.87B,-0.07%
2016-12-26,"1,538.14","1,540.98","1,541.96","1,537.76",1.44B,-0.37%
2016-12-27,"1,536.22","1,534.37","1,544.83","1,534.04",1.75B,-0.12%
2016-12-28,"1,536.80","1,536.47","1,540.51","1,533.29",1.31B,0.04%
2016-12-29,"1,518.39","1,529.33","1,529.33","1,513.25",2.25B,-1.20%
2016-12-30,"1,518.61","1,509.56","1,521.79","1,508.01",1.67B,0.01%
2017-01-04,"1,554.48","1,533.04","1,554.79","1,532.56",2.38B,2.36%
2017-01-05,"1,555.68","1,558.06","1,558.45","1,550.64",2.05B,0.08%
2017-01-06,"1,553.32","1,541.66","1,554.78","1,541.36",1.86B,-0.15%
2017-01-10,"1,542.31","1,550.67","1,557.67","1,540.09",1.89B,-0.71%
2017-01-11,"1,550.40","1,548.18","1,552.28","1,545.55",1.94B,0.52%
2017-01-12,"1,535.41","1,544.63","1,546.26","1,528.50",2.01B,-0.97%
2017-01-13,"1,544.89","1,534.18","1,545.64","1,533.20",1.60B,0.62%
2017-01-16,"1,530.64","1,540.64","1,543.72","1,527.37",1.47B,-0.92%
2017-01-17,"1,509.10","1,525.87","1,525.87","1,509.01",1.71B,-1.41%
2017-01-18,"1,513.86","1,503.14","1,516.39","1,495.03",1.82B,0.32%
2017-01-19,"1,528.15","1,528.84","1,533.98","1,521.01",2.25B,0.94%
2017-01-20,"1,533.46","1,527.40","1,537.59","1,525.52",1.79B,0.35%
2017-01-23,"1,514.63","1,519.27","1,523.36","1,512.68",1.78B,-1.23%
2017-01-24,"1,506.33","1,508.38","1,513.99","1,504.31",1.87B,-0.55%
2017-01-25,"1,521.58","1,526.59","1,528.93","1,516.90",1.93B,1.01%
2017-01-26,"1,545.01","1,536.60","1,546.08","1,535.25",2.30B,1.54%
2017-01-27,"1,549.25","1,551.58","1,553.28","1,545.45",1.95B,0.27%
2017-01-30,"1,543.77","1,542.62","1,543.99","1,535.97",1.53B,-0.35%
2017-01-31,"1,521.67","1,526.06","1,533.04","1,520.95",2.00B,-1.43%
2017-02-01,"1,527.77","1,511.26","1,528.59","1,508.21",2.03B,0.40%
2017-02-02,"1,510.41","1,530.08","1,530.72","1,507.08",2.13B,-1.14%
2017-02-03,"1,514.99","1,515.83","1,523.61","1,509.47",2.12B,0.30%
2017-02-06,"1,520.42","1,528.89","1,530.16","1,515.34",1.80B,0.36%
2017-02-07,"1,516.15","1,510.48","1,521.23","1,509.20",1.69B,-0.28%
2017-02-08,"1,524.15","1,518.93","1,524.38","1,514.46",1.64B,0.53%
2017-02-09,"1,513.55","1,518.19","1,520.48","1,511.21",1.93B,-0.70%
2017-02-10,"1,546.56","1,535.75","1,547.59","1,533.46",2.24B,2.18%
2017-02-13,"1,554.20","1,558.72","1,558.72","1,551.02",1.88B,0.49%
2017-02-14,"1,539.12","1,559.22","1,559.22","1,538.63",2.10B,-0.97%
2017-02-15,"1,553.69","1,554.05","1,557.96","1,552.87",2.10B,0.95%
2017-02-16,"1,551.07","1,554.17","1,555.78","1,542.75",2.03B,-0.17%
2017-02-17,"1,544.54","1,542.84","1,546.78","1,537.73",2.03B,-0.42%
2017-02-20,"1,547.01","1,540.04","1,548.03","1,535.92",1.50B,0.16%
2017-02-21,"1,555.60","1,547.87","1,555.98","1,547.14",1.53B,0.56%
2017-02-22,"1,557.09","1,559.44","1,559.51","1,553.17",2.17B,0.10%
2017-02-23,"1,556.25","1,556.68","1,556.71","1,547.24",1.96B,-0.05%
2017-02-24,"1,550.14","1,547.08","1,558.41","1,545.63",2.11B,-0.39%
2017-02-27,"1,534.00","1,537.75","1,539.70","1,525.16",1.84B,-1.04%
2017-02-28,"1,535.32","1,542.39","1,549.44","1,535.13",1.98B,0.09%
2017-03-01,"1,553.09","1,543.11","1,554.18","1,536.09",1.99B,1.16%
2017-03-02,"1,564.69","1,572.32","1,575.21","1,564.40",2.21B,0.75%
2017-03-03,"1,558.05","1,562.50","1,565.34","1,552.10",1.72B,-0.42%
2017-03-06,"1,554.90","1,554.20","1,557.43","1,550.17",1.41B,-0.20%
2017-03-07,"1,555.04","1,553.23","1,556.87","1,552.70",1.58B,0.01%
2017-03-08,"1,550.25","1,552.94","1,554.10","1,544.89",1.63B,-0.31%
2017-03-09,"1,554.68","1,556.99","1,556.99","1,550.44",1.60B,0.29%
2017-03-10,"1,574.01","1,567.07","1,574.87","1,565.27",2.27B,1.24%
2017-03-13,"1,577.40","1,570.33","1,578.51","1,569.34",1.47B,0.22%
2017-03-14,"1,574.90","1,577.15","1,577.15","1,573.89",1.76B,-0.16%
2017-03-15,"1,571.31","1,568.37","1,572.21","1,565.75",1.65B,-0.23%
2017-03-16,"1,572.69","1,561.65","1,574.24","1,560.82",1.80B,0.09%
2017-03-17,"1,565.85","1,565.42","1,567.61","1,563.20",2.01B,-0.43%
2017-03-21,"1,563.42","1,560.62","1,565.92","1,555.96",1.60B,-0.16%
2017-03-22,"1,530.20","1,540.26","1,541.28","1,530.10",2.06B,-2.12%
2017-03-23,"1,530.41","1,528.46","1,531.73","1,523.11",1.76B,0.01%
2017-03-24,"1,543.92","1,530.05","1,547.95","1,529.57",1.82B,0.88%
2017-03-27,"1,524.39","1,529.26","1,531.59","1,519.81",1.76B,-1.26%
2017-03-28,"1,544.83","1,537.50","1,544.83","1,536.08",1.90B,1.34%
2017-03-29,"1,542.07","1,544.18","1,545.60","1,538.38",1.75B,-0.18%
2017-03-30,"1,527.59","1,537.76","1,541.17","1,526.77",1.85B,-0.94%
2017-03-31,"1,512.60","1,537.30","1,539.70","1,512.60",2.22B,-0.98%
2017-04-03,"1,517.03","1,518.90","1,523.59","1,512.46",2.02B,0.29%
2017-04-04,"1,504.54","1,513.27","1,513.84","1,495.52",2.26B,-0.82%
2017-04-05,"1,504.66","1,509.90","1,513.44","1,497.94",1.89B,0.01%
2017-04-06,"1,480.18","1,496.74","1,499.59","1,476.77",2.07B,-1.63%
2017-04-07,"1,489.77","1,491.14","1,498.54","1,478.17",2.40B,0.65%
2017-04-10,"1,499.65","1,500.55","1,503.70","1,496.16",1.73B,0.66%
2017-04-11,"1,495.10","1,492.30","1,496.78","1,488.84",1.69B,-0.30%
2017-04-12,"1,479.54","1,482.41","1,483.41","1,472.37",1.92B,-1.04%
2017-04-13,"1,468.31","1,465.97","1,471.10","1,459.00",1.96B,-0.76%
2017-04-14,"1,459.07","1,466.79","1,466.79","1,456.18",1.84B,-0.63%
2017-04-17,"1,465.69","1,452.15","1,465.98","1,452.15",1.45B,0.45%
2017-04-18,"1,471.53","1,477.34","1,480.79","1,468.62",1.58B,0.40%
2017-04-19,"1,471.42","1,464.18","1,475.47","1,463.95",1.95B,-0.01%
2017-04-20,"1,472.81","1,473.15","1,480.46","1,471.66",1.84B,0.09%
2017-04-21,"1,488.58","1,485.64","1,491.24","1,482.79",1.86B,1.07%
2017-04-24,"1,503.19","1,507.80","1,508.48","1,500.88",1.92B,0.98%
2017-04-25,"1,519.21","1,502.43","1,521.62","1,502.43",1.95B,1.07%
2017-04-26,"1,537.41","1,529.96","1,537.41","1,527.27",2.04B,1.20%
2017-04-27,"1,536.67","1,531.91","1,538.70","1,531.40",1.97B,-0.05%
2017-04-28,"1,531.80","1,536.38","1,538.89","1,528.71",2.00B,-0.32%
2017-05-01,"1,539.77","1,531.45","1,540.03","1,530.31",1.76B,0.52%
2017-05-02,"1,550.30","1,542.57","1,552.83","1,542.55",1.86B,0.68%
2017-05-08,"1,585.86","1,569.15","1,587.23","1,568.83",2.41B,2.29%
2017-05-09,"1,581.77","1,585.77","1,586.83","1,580.12",1.99B,-0.26%
2017-05-10,"1,585.19","1,584.38","1,587.82","1,582.09",2.17B,0.22%
2017-05-11,"1,586.86","1,587.61","1,588.84","1,581.90",2.29B,0.11%
2017-05-12,"1,580.71","1,585.16","1,585.16","1,574.31",2.25B,-0.39%
2017-05-15,"1,580.00","1,572.11","1,580.00","1,571.69",2.16B,-0.04%
2017-05-16,"1,584.23","1,587.79","1,590.70","1,580.46",2.17B,0.27%
2017-05-17,"1,575.82","1,575.77","1,577.65","1,572.37",1.96B,-0.53%
2017-05-18,"1,555.01","1,554.25","1,558.91","1,547.99",2.18B,-1.32%
2017-05-19,"1,559.73","1,557.72","1,562.08","1,549.91",1.91B,0.30%
2017-05-22,"1,567.65","1,566.64","1,568.84","1,562.05",1.47B,0.51%
2017-05-23,"1,565.22","1,566.40","1,570.44","1,563.37",1.54B,-0.16%
2017-05-24,"1,575.11","1,577.65","1,578.22","1,570.91",1.73B,0.63%
2017-05-25,"1,578.42","1,573.94","1,582.66","1,572.60",1.68B,0.21%
2017-05-26,"1,569.42","1,577.24","1,577.57","1,569.29",1.56B,-0.57%
2017-05-29,"1,570.21","1,569.93","1,575.05","1,566.41",1.27B,0.05%
2017-05-30,"1,572.67","1,569.80","1,573.44","1,562.78",1.33B,0.16%
2017-05-31,"1,568.37","1,568.22","1,571.40","1,565.25",2.02B,-0.27%
2017-06-01,"1,586.14","1,570.47","1,587.61","1,570.24",1.74B,1.13%
2017-06-02,"1,612.20","1,594.61","1,613.18","1,593.94",2.32B,1.64%
2017-06-05,"1,609.97","1,605.39","1,612.91","1,602.39",1.65B,-0.14%
2017-06-06,"1,596.44","1,606.60","1,608.93","1,594.88",1.70B,-0.84%
2017-06-07,"1,597.09","1,594.42","1,599.50","1,591.20",1.72B,0.04%
2017-06-08,"1,590.41","1,602.53","1,603.08","1,589.51",1.98B,-0.42%
2017-06-09,"1,591.66","1,589.66","1,598.20","1,585.22",2.26B,0.08%
2017-06-12,"1,591.55","1,588.35","1,595.61","1,586.28",1.79B,-0.01%
2017-06-13,"1,593.51","1,589.08","1,597.08","1,588.72",1.61B,0.12%
2017-06-14,"1,591.77","1,599.34","1,601.54","1,591.77",1.70B,-0.11%
2017-06-15,"1,588.09","1,586.99","1,598.03","1,581.68",1.88B,-0.23%
2017-06-16,"1,596.04","1,595.51","1,602.91","1,591.62",2.29B,0.50%
2017-06-19,"1,606.07","1,597.21","1,607.47","1,596.09",1.48B,0.63%
2017-06-20,"1,617.25","1,619.49","1,625.05","1,617.25",1.84B,0.70%
2017-06-21,"1,611.56","1,614.73","1,617.35","1,608.84",1.63B,-0.35%
2017-06-22,"1,610.38","1,612.71","1,616.29","1,610.38",1.55B,-0.07%
2017-06-23,"1,611.34","1,612.35","1,613.08","1,607.67",1.53B,0.06%
2017-06-26,"1,612.21","1,611.29","1,616.07","1,610.46",1.40B,0.05%
2017-06-27,"1,619.02","1,618.63","1,620.41","1,615.71",1.57B,0.42%
2017-06-28,"1,614.37","1,616.03","1,623.05","1,613.01",1.92B,-0.29%
2017-06-29,"1,624.07","1,626.37","1,627.54","1,620.70",1.95B,0.60%
2017-06-30,"1,611.90","1,611.08","1,612.51","1,604.82",1.97B,-0.75%
2017-07-03,"1,614.41","1,613.65","1,616.82","1,610.87",1.60B,0.16%
2017-07-04,"1,609.70","1,625.18","1,625.87","1,605.40",1.86B,-0.29%
2017-07-05,"1,618.63","1,608.56","1,618.77","1,602.47",1.79B,0.55%
2017-07-06,"1,615.53","1,618.03","1,619.27","1,611.82",1.68B,-0.19%
2017-07-07,"1,607.06","1,604.22","1,614.57","1,603.89",1.65B,-0.52%
2017-07-10,"1,615.48","1,617.38","1,619.95","1,611.54",1.54B,0.52%
2017-07-11,"1,627.14","1,616.04","1,627.79","1,615.00",1.44B,0.72%
2017-07-12,"1,619.34","1,622.62","1,623.78","1,616.59",1.48B,-0.48%
2017-07-13,"1,619.11","1,625.43","1,626.23","1,615.81",1.74B,-0.01%
2017-07-14,"1,625.48","1,623.79","1,628.61","1,621.83",2.04B,0.39%
2017-07-18,"1,620.48","1,621.21","1,621.54","1,610.79",1.82B,-0.31%
2017-07-19,"1,621.87","1,616.85","1,623.70","1,614.90",1.64B,0.09%
2017-07-20,"1,633.01","1,623.90","1,634.96","1,622.78",1.65B,0.69%
2017-07-21,"1,629.99","1,629.35","1,631.64","1,628.06",1.53B,-0.18%
2017-07-24,"1,621.57","1,619.23","1,624.12","1,613.08",1.56B,-0.52%
2017-07-25,"1,617.07","1,621.42","1,625.14","1,616.94",1.50B,-0.28%
2017-07-26,"1,620.88","1,628.20","1,628.46","1,617.39",1.73B,0.24%
2017-07-27,"1,626.84","1,620.39","1,636.53","1,619.46",1.84B,0.37%
2017-07-28,"1,621.22","1,624.22","1,625.20","1,617.62",2.03B,-0.35%
2017-07-31,"1,618.61","1,618.99","1,624.86","1,616.49",2.33B,-0.16%
2017-08-01,"1,628.50","1,619.13","1,628.84","1,618.50",1.94B,0.61%
2017-08-02,"1,634.38","1,635.00","1,638.61","1,629.24",1.72B,0.36%
2017-08-03,"1,633.82","1,634.03","1,635.26","1,627.72",1.68B,-0.03%
2017-08-04,"1,631.45","1,628.96","1,633.38","1,626.70",1.52B,-0.15%
2017-08-07,"1,639.27","1,640.47","1,642.34","1,637.34",1.51B,0.48%
2017-08-08,"1,635.32","1,640.56","1,641.75","1,631.61",1.65B,-0.24%
2017-08-09,"1,617.90","1,630.15","1,632.19","1,610.46",2.07B,-1.07%
2017-08-10,"1,617.25","1,619.64","1,623.75","1,612.54",1.96B,-0.04%
2017-08-14,"1,599.06","1,602.18","1,607.33","1,596.40",1.96B,-1.12%
2017-08-15,"1,616.21","1,611.94","1,622.26","1,609.83",1.65B,1.07%
2017-08-16,"1,616.00","1,616.03","1,619.47","1,614.00",1.44B,-0.01%
2017-08-17,"1,614.82","1,614.62","1,618.41","1,612.48",1.44B,-0.07%
2017-08-18,"1,597.36","1,595.85","1,600.60","1,592.23",1.67B,-1.08%
2017-08-21,"1,595.19","1,601.02","1,601.02","1,592.28",1.41B,-0.14%
2017-08-22,"1,596.12","1,594.34","1,600.24","1,593.31",1.31B,0.06%
2017-08-23,"1,600.05","1,610.79","1,611.06","1,598.44",1.45B,0.25%
2017-08-24,"1,592.20","1,595.89","1,601.17","1,592.20",1.44B,-0.49%
